Rule   (Support, Confidence) 
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene SNO1 high  (15.6667%, 95.9184%)
Gene SNO1 high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene PCL5 high -> Gene CTF13,CBF3C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene CTF13,CBF3C high -> Gene PCL5 high  (15.6667%, 81.0345%)
Gene PCL5 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (15.6667%, 82.4561%)
Gene YGL117W high,Gene PCL5 high -> Gene LYS1 high  (15.6667%, 87.037%)
Gene YGL117W high,Gene LYS1 high -> Gene PCL5 high  (15.6667%, 87.037%)
Gene PCL5 high,Gene LYS1 high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene CPA2 high -> Gene YBR047W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YBR047W high -> Gene CPA2 high  (15.6667%, 87.037%)
Gene CPA2 high,Gene YBR047W high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene CPA2 high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YHR029C high -> Gene CPA2 high  (15.6667%, 88.6792%)
Gene CPA2 high,Gene YHR029C high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene CPA2 high -> Gene YOL118C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL118C high -> Gene CPA2 high  (15.6667%, 90.3846%)
Gene CPA2 high,Gene YOL118C high -> Gene YGL117W high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene CPA2 high -> Gene ARG1,ARG10 high  (15.6667%, 87.037%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene CPA2 high  (15.6667%, 90.3846%)
Gene CPA2 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene ARG5,6 high -> Gene LYS1 high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene LYS1 high -> Gene ARG5,6 high  (15.6667%, 87.037%)
Gene ARG5,6 high,Gene LYS1 high -> Gene YGL117W high  (15.6667%, 100%)
Gene YBR147W high -> Gene YGL117W high,Gene SNZ1 high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YBR147W high -> Gene SNZ1 high  (15.6667%, 97.9167%)
Gene YBR147W high,Gene SNZ1 high -> Gene YGL117W high  (15.6667%, 87.037%)
Gene YMR097C high -> Gene YGL117W high,Gene CTF13,CBF3C high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR097C high -> Gene CTF13,CBF3C high  (15.6667%, 100%)
Gene YGL117W high,Gene CTF13,CBF3C high -> Gene YMR097C high  (15.6667%, 81.0345%)
Gene YMR097C high,Gene CTF13,CBF3C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YMR097C high -> Gene YGL117W high,Gene SNZ1 high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR097C high -> Gene SNZ1 high  (15.6667%, 100%)
Gene YMR097C high,Gene SNZ1 high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene CTF13,CBF3C high -> Gene BNA1,HAD1 high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene CTF13,CBF3C high  (15.6667%, 95.9184%)
Gene CTF13,CBF3C high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene CTF13,CBF3C high -> Gene ARG1,ARG10 high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene CTF13,CBF3C high  (15.6667%, 90.3846%)
Gene CTF13,CBF3C high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YPL033C high -> Gene SNZ1 high  (15.6667%, 100%)
Gene YGL117W high,Gene LYS1 high -> Gene YBR047W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YBR047W high -> Gene LYS1 high  (15.6667%, 87.037%)
Gene LYS1 high,Gene YBR047W high -> Gene YGL117W high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene LYS1 high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YHR029C high -> Gene LYS1 high  (15.6667%, 88.6792%)
Gene LYS1 high,Gene YHR029C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene LYS1 high -> Gene YOL118C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL118C high -> Gene LYS1 high  (15.6667%, 90.3846%)
Gene LYS1 high,Gene YOL118C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene LYS1 high -> Gene ARG1,ARG10 high  (15.6667%, 87.037%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene LYS1 high  (15.6667%, 90.3846%)
Gene LYS1 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15.6667%, 97.9167%)
Gene YGL117W high,Gene YBR047W high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YHR029C high -> Gene YBR047W high  (15.6667%, 88.6792%)
Gene YBR047W high,Gene YHR029C high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene YBR047W high -> Gene BNA1,HAD1 high  (15.6667%, 87.037%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene YBR047W high  (15.6667%, 95.9184%)
Gene YBR047W high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene ARG4 high -> Gene SNO1 high,Gene LYS1 high  (15.6667%, 88.6792%)
Gene ARG4 high,Gene SNO1 high -> Gene LYS1 high  (15.6667%, 92.1569%)
Gene ARG4 high,Gene LYS1 high -> Gene SNO1 high  (15.6667%, 97.9167%)
Gene SNO1 high,Gene LYS1 high -> Gene ARG4 high  (15.6667%, 82.4561%)
Gene ARG4 high -> Gene SNO1 high,Gene ARG1,ARG10 high  (15.6667%, 88.6792%)
Gene ARG4 high,Gene SNO1 high -> Gene ARG1,ARG10 high  (15.6667%, 92.1569%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene SNO1 high  (15.6667%, 100%)
Gene SNO1 high,Gene ARG1,ARG10 high -> Gene ARG4 high  (15.6667%, 88.6792%)
Gene ARG4 high -> Gene CPA2 high,Gene LYS1 high  (15.6667%, 88.6792%)
Gene ARG4 high,Gene CPA2 high -> Gene LYS1 high  (15.6667%, 94%)
Gene ARG4 high,Gene LYS1 high -> Gene CPA2 high  (15.6667%, 97.9167%)
Gene CPA2 high,Gene LYS1 high -> Gene ARG4 high  (15.6667%, 90.3846%)
Gene ARG4 high -> Gene LYS1 high,Gene SNZ1 high  (15.6667%, 88.6792%)
Gene ARG4 high,Gene LYS1 high -> Gene SNZ1 high  (15.6667%, 97.9167%)
Gene ARG4 high,Gene SNZ1 high -> Gene LYS1 high  (15.6667%, 92.1569%)
Gene LYS1 high,Gene SNZ1 high -> Gene ARG4 high  (15.6667%, 82.4561%)
Gene ARG4 high -> Gene SNZ1 high,Gene ARG1,ARG10 high  (15.6667%, 88.6792%)
Gene ARG4 high,Gene SNZ1 high -> Gene ARG1,ARG10 high  (15.6667%, 92.1569%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene SNZ1 high  (15.6667%, 100%)
Gene SNZ1 high,Gene ARG1,ARG10 high -> Gene ARG4 high  (15.6667%, 85.4545%)
Gene SRY1 high,Gene YER175C high -> Gene SNO1 high  (15.6667%, 94%)
Gene SRY1 high,Gene SNO1 high -> Gene YER175C high  (15.6667%, 87.037%)
Gene SRY1 high,Gene SNO1 high -> Gene YOL118C high  (15.6667%, 87.037%)
Gene SRY1 high,Gene YOL118C high -> Gene SNO1 high  (15.6667%, 100%)
Gene VID24 high -> Gene SNZ1 high  (15.3333%, 88.4615%)
Gene YJR130C high -> Gene YGL117W high  (15.3333%, 97.8723%)
Gene YOL119C high -> Gene YGL117W high  (15.3333%, 88.4615%)
Gene ARG4 high -> Gene HIS5 high  (15.3333%, 86.7925%)
Gene HIS5 high -> Gene ARG4 high  (15.3333%, 83.6364%)
Gene RIB5 high -> Gene CPA2 high  (15.3333%, 83.6364%)
Gene RIB5 high -> Gene LYS1 high  (15.3333%, 83.6364%)
Gene RIB5 high -> Gene YHR029C high  (15.3333%, 83.6364%)
Gene YPL250C high -> Gene SNO1 high  (15.3333%, 86.7925%)
Gene HIS4 high -> Gene SNO1 high  (15.3333%, 95.8333%)
Gene ECM40,ARG7 high -> Gene CPA2 high  (15.3333%, 80.7018%)
Gene YOR289W high -> Gene HSP12,GLP1,HOR5 high  (15.3333%, 83.6364%)
Gene YPL250C high -> Gene CTF13,CBF3C high  (15.3333%, 86.7925%)
Gene ATR1,SNQ1 high -> Gene CTF13,CBF3C high  (15.3333%, 85.1852%)
Gene YOL119C high -> Gene CTF13,CBF3C high  (15.3333%, 88.4615%)
Gene ATR1,SNQ1 high -> Gene YBR047W high  (15.3333%, 85.1852%)
Gene YJR130C high -> Gene SNZ1 high  (15.3333%, 97.8723%)
Gene HIS4 high -> Gene SNZ1 high  (15.3333%, 95.8333%)
Gene YPL019C low -> Gene PHO84 low  (15.3333%, 92%)
Gene ARG4 high -> Gene YGL117W high,Gene LYS1 high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene ARG4 high -> Gene LYS1 high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene LYS1 high -> Gene ARG4 high  (15.3333%, 85.1852%)
Gene ARG4 high,Gene LYS1 high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene HIS5 high -> Gene YGL117W high,Gene SNO1 high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene HIS5 high -> Gene SNO1 high  (15.3333%, 97.8723%)
Gene HIS5 high,Gene SNO1 high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene YOL118C high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene RIB5 high -> Gene YGL117W high,Gene SNO1 high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene RIB5 high -> Gene SNO1 high  (15.3333%, 97.8723%)
Gene RIB5 high,Gene SNO1 high -> Gene YGL117W high  (15.3333%, 97.8723%)
Gene RIB5 high -> Gene YGL117W high,Gene YBR047W high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene RIB5 high -> Gene YBR047W high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YBR047W high -> Gene RIB5 high  (15.3333%, 85.1852%)
Gene RIB5 high,Gene YBR047W high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene RIB5 high -> Gene YGL117W high,Gene YOL118C high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene RIB5 high -> Gene YOL118C high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YOL118C high -> Gene RIB5 high  (15.3333%, 88.4615%)
Gene RIB5 high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 92%)
Gene YMR097C high -> Gene YGL117W high,Gene SNO1 high  (15.3333%, 90.1961%)
Gene YGL117W high,Gene YMR097C high -> Gene SNO1 high  (15.3333%, 97.8723%)
Gene SNO1 high,Gene YMR097C high -> Gene YGL117W high  (15.3333%, 92%)
Gene YGL117W high,Gene PCL5 high -> Gene ARG5,6 high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene ARG5,6 high -> Gene PCL5 high  (15.3333%, 88.4615%)
Gene PCL5 high,Gene ARG5,6 high -> Gene YGL117W high  (15.3333%, 90.1961%)
Gene YGL117W high,Gene CPA2 high -> Gene ARG5,6 high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene ARG5,6 high -> Gene CPA2 high  (15.3333%, 88.4615%)
Gene CPA2 high,Gene ARG5,6 high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene CPA2 high -> Gene BNA1,HAD1 high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene CPA2 high  (15.3333%, 93.8776%)
Gene CPA2 high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene ARG5,6 high -> Gene CTF13,CBF3C high  (15.3333%, 88.4615%)
Gene ARG5,6 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene YHR029C high -> Gene BNA1,HAD1 high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene YHR029C high  (15.3333%, 93.8776%)
Gene YHR029C high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene YHR029C high -> Gene YOL118C high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene YOL118C high -> Gene YHR029C high  (15.3333%, 88.4615%)
Gene YHR029C high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YJR130C high -> Gene YGL117W high,Gene SNZ1 high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YJR130C high -> Gene SNZ1 high  (15.3333%, 100%)
Gene SNZ1 high,Gene YJR130C high -> Gene YGL117W high  (15.3333%, 100%)
Gene ARG4 high -> Gene SNO1 high,Gene PCL5 high  (15.3333%, 86.7925%)
Gene ARG4 high,Gene SNO1 high -> Gene PCL5 high  (15.3333%, 90.1961%)
Gene ARG4 high,Gene PCL5 high -> Gene SNO1 high  (15.3333%, 95.8333%)
Gene ARG4 high -> Gene PCL5 high,Gene SNZ1 high  (15.3333%, 86.7925%)
Gene ARG4 high,Gene PCL5 high -> Gene SNZ1 high  (15.3333%, 95.8333%)
Gene ARG4 high,Gene SNZ1 high -> Gene PCL5 high  (15.3333%, 90.1961%)
Gene ARG4 high -> Gene CPA2 high,Gene CTF13,CBF3C high  (15.3333%, 86.7925%)
Gene ARG4 high,Gene CPA2 high -> Gene CTF13,CBF3C high  (15.3333%, 92%)
Gene ARG4 high,Gene CTF13,CBF3C high -> Gene CPA2 high  (15.3333%, 95.8333%)
Gene CPA2 high,Gene CTF13,CBF3C high -> Gene ARG4 high  (15.3333%, 82.1429%)
Gene SRY1 high,Gene YER175C high -> Gene YHR029C high  (15.3333%, 92%)
Gene SRY1 high,Gene YHR029C high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene YHR029C high -> Gene SRY1 high  (15.3333%, 86.7925%)
Gene SRY1 high,Gene SNO1 high -> Gene CPA2 high  (15.3333%, 85.1852%)
Gene SRY1 high,Gene CPA2 high -> Gene SNO1 high  (15.3333%, 100%)
Gene SRY1 high,Gene SNO1 high -> Gene LYS1 high  (15.3333%, 85.1852%)
Gene SRY1 high,Gene LYS1 high -> Gene SNO1 high  (15.3333%, 95.8333%)
Gene SNO1 high,Gene LYS1 high -> Gene SRY1 high  (15.3333%, 80.7018%)
Gene SRY1 high,Gene PCL5 high -> Gene SNZ1 high  (15.3333%, 93.8776%)
Gene SRY1 high,Gene SNZ1 high -> Gene PCL5 high  (15.3333%, 82.1429%)
Gene SRY1 high,Gene CPA2 high -> Gene SNZ1 high  (15.3333%, 100%)
Gene SRY1 high,Gene SNZ1 high -> Gene CPA2 high  (15.3333%, 82.1429%)
Gene YPL250C high -> Gene YGL117W high  (15%, 84.9057%)
Gene BOP2 high -> Gene YGL117W high  (15%, 81.8182%)
Gene ARG4 high -> Gene YER175C high  (15%, 84.9057%)
Gene ARG4 high -> Gene YOL118C high  (15%, 84.9057%)
Gene HIS5 high -> Gene SRY1 high  (15%, 81.8182%)
Gene HIS5 high -> Gene YHR029C high  (15%, 81.8182%)
Gene HIS5 high -> Gene ARG1,ARG10 high  (15%, 81.8182%)
Gene RIB5 high -> Gene PCL5 high  (15%, 81.8182%)
Gene RIB5 high -> Gene BNA1,HAD1 high  (15%, 81.8182%)
Gene URA10 high -> Gene SNO1 high  (15%, 91.8367%)
Gene YPL250C high -> Gene ARG1,ARG10 high  (15%, 84.9057%)
Gene YOL119C high -> Gene LYS1 high  (15%, 86.5385%)
Gene BOP2 high -> Gene YBR047W high  (15%, 81.8182%)
Gene PEX21 high -> Gene SNZ1 high  (15%, 88.2353%)
Gene URA10 high -> Gene SNZ1 high  (15%, 91.8367%)
Gene NCE103 high,Gene CTF13,CBF3C high -> Gene SNZ1 high  (15%, 100%)
Gene NCE103 high,Gene SNZ1 high -> Gene CTF13,CBF3C high  (15%, 83.3333%)
Gene ARG4 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (15%, 84.9057%)
Gene YGL117W high,Gene ARG4 high -> Gene CTF13,CBF3C high  (15%, 93.75%)
Gene ARG4 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (15%, 93.75%)
Gene ARG4 high -> Gene YGL117W high,Gene ARG1,ARG10 high  (15%, 84.9057%)
Gene YGL117W high,Gene ARG4 high -> Gene ARG1,ARG10 high  (15%, 93.75%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene ARG4 high  (15%, 86.5385%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15%, 95.7447%)
Gene YGL117W high,Gene ARG5,6 high -> Gene YER175C high  (15%, 86.5385%)
Gene YER175C high,Gene ARG5,6 high -> Gene YGL117W high  (15%, 93.75%)
Gene RIB5 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (15%, 81.8182%)
Gene YGL117W high,Gene RIB5 high -> Gene CTF13,CBF3C high  (15%, 95.7447%)
Gene RIB5 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (15%, 95.7447%)
Gene RIB5 high -> Gene YGL117W high,Gene YHR029C high  (15%, 81.8182%)
Gene YGL117W high,Gene RIB5 high -> Gene YHR029C high  (15%, 95.7447%)
Gene YGL117W high,Gene YHR029C high -> Gene RIB5 high  (15%, 84.9057%)
Gene RIB5 high,Gene YHR029C high -> Gene YGL117W high  (15%, 97.8261%)
Gene YGL117W high,Gene YBR147W high -> Gene SNO1 high  (15%, 93.75%)
Gene SNO1 high,Gene YBR147W high -> Gene YGL117W high  (15%, 84.9057%)
Gene YGL117W high,Gene YPL033C high -> Gene SNO1 high  (15%, 95.7447%)
Gene YGL117W high,Gene PCL5 high -> Gene CPA2 high  (15%, 83.3333%)
Gene YGL117W high,Gene CPA2 high -> Gene PCL5 high  (15%, 83.3333%)
Gene PCL5 high,Gene CPA2 high -> Gene YGL117W high  (15%, 86.5385%)
Gene YGL117W high,Gene PCL5 high -> Gene YHR029C high  (15%, 83.3333%)
Gene YGL117W high,Gene YHR029C high -> Gene PCL5 high  (15%, 84.9057%)
Gene PCL5 high,Gene YHR029C high -> Gene YGL117W high  (15%, 91.8367%)
Gene YGL117W high,Gene ARG5,6 high -> Gene YHR029C high  (15%, 86.5385%)
Gene YGL117W high,Gene YHR029C high -> Gene ARG5,6 high  (15%, 84.9057%)
Gene ARG5,6 high,Gene YHR029C high -> Gene YGL117W high  (15%, 97.8261%)
Gene YGL117W high,Gene YIL117C high -> Gene SNZ1 high  (15%, 100%)
Gene YGL117W high,Gene LYS1 high -> Gene BNA1,HAD1 high  (15%, 83.3333%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene LYS1 high  (15%, 91.8367%)
Gene LYS1 high,Gene BNA1,HAD1 high -> Gene YGL117W high  (15%, 93.75%)
Gene YGL117W high,Gene YHR029C high -> Gene ARG1,ARG10 high  (15%, 84.9057%)
Gene YGL117W high,Gene ARG1,ARG10 high -> Gene YHR029C high  (15%, 86.5385%)
Gene YHR029C high,Gene ARG1,ARG10 high -> Gene YGL117W high  (15%, 93.75%)
Gene YOL119C high -> Gene YGL117W high,Gene SNZ1 high  (15%, 86.5385%)
Gene YGL117W high,Gene YOL119C high -> Gene SNZ1 high  (15%, 97.8261%)
Gene SNZ1 high,Gene YOL119C high -> Gene YGL117W high  (15%, 91.8367%)
Gene BOP2 high -> Gene YGL117W high,Gene SNZ1 high  (15%, 81.8182%)
Gene YGL117W high,Gene BOP2 high -> Gene SNZ1 high  (15%, 100%)
Gene SNZ1 high,Gene BOP2 high -> Gene YGL117W high  (15%, 84.9057%)
Gene ARG4 high -> Gene YER175C high,Gene SNO1 high  (15%, 84.9057%)
Gene ARG4 high,Gene YER175C high -> Gene SNO1 high  (15%, 100%)
Gene ARG4 high,Gene SNO1 high -> Gene YER175C high  (15%, 88.2353%)
Gene ARG4 high -> Gene YER175C high,Gene SNZ1 high  (15%, 84.9057%)
Gene ARG4 high,Gene YER175C high -> Gene SNZ1 high  (15%, 100%)
Gene ARG4 high,Gene SNZ1 high -> Gene YER175C high  (15%, 88.2353%)
Gene ARG4 high -> Gene PCL5 high,Gene CPA2 high  (15%, 84.9057%)
Gene ARG4 high,Gene PCL5 high -> Gene CPA2 high  (15%, 93.75%)
Gene ARG4 high,Gene CPA2 high -> Gene PCL5 high  (15%, 90%)
Gene PCL5 high,Gene CPA2 high -> Gene ARG4 high  (15%, 86.5385%)
Gene ARG4 high -> Gene CPA2 high,Gene ARG1,ARG10 high  (15%, 84.9057%)
Gene ARG4 high,Gene CPA2 high -> Gene ARG1,ARG10 high  (15%, 90%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene CPA2 high  (15%, 95.7447%)
Gene CPA2 high,Gene ARG1,ARG10 high -> Gene ARG4 high  (15%, 90%)
Gene ARG4 high -> Gene CTF13,CBF3C high,Gene ARG1,ARG10 high  (15%, 84.9057%)
Gene ARG4 high,Gene CTF13,CBF3C high -> Gene ARG1,ARG10 high  (15%, 93.75%)
Gene ARG4 high,Gene ARG1,ARG10 high -> Gene CTF13,CBF3C high  (15%, 95.7447%)
Gene CTF13,CBF3C high,Gene ARG1,ARG10 high -> Gene ARG4 high  (15%, 88.2353%)
Gene SRY1 high,Gene YER175C high -> Gene CTF13,CBF3C high  (15%, 90%)
Gene SRY1 high,Gene CTF13,CBF3C high -> Gene YER175C high  (15%, 86.5385%)
Gene SRY1 high,Gene CPA2 high -> Gene CTF13,CBF3C high  (15%, 97.8261%)
Gene SRY1 high,Gene CTF13,CBF3C high -> Gene CPA2 high  (15%, 86.5385%)
Gene CPA2 high,Gene CTF13,CBF3C high -> Gene SRY1 high  (15%, 80.3571%)
Gene SRY1 high,Gene CTF13,CBF3C high -> Gene YOL118C high  (15%, 86.5385%)
Gene SRY1 high,Gene YOL118C high -> Gene CTF13,CBF3C high  (15%, 95.7447%)
Gene CTF13,CBF3C high,Gene YOL118C high -> Gene SRY1 high  (15%, 83.3333%)
Gene ISU1,NUA1 high -> Gene NCE103 high  (14.6667%, 88%)
Gene ARG4 high -> Gene ARG5,6 high  (14.6667%, 83.0189%)
Gene ARG4 high -> Gene YBR047W high  (14.6667%, 83.0189%)
Gene ARG4 high -> Gene YHR029C high  (14.6667%, 83.0189%)
Gene ATR1,SNQ1 high -> Gene YER175C high  (14.6667%, 81.4815%)
Gene YJR130C high -> Gene SNO1 high  (14.6667%, 93.617%)
Gene YPL250C high -> Gene PCL5 high  (14.6667%, 83.0189%)
Gene ATR1,SNQ1 high -> Gene CPA2 high  (14.6667%, 81.4815%)
Gene YMR097C high -> Gene YBR047W high  (14.6667%, 86.2745%)
Gene YMR097C high -> Gene YHR029C high  (14.6667%, 86.2745%)
Gene URA10 high -> Gene CTF13,CBF3C high  (14.6667%, 89.7959%)
Gene ATR1,SNQ1 high -> Gene LYS1 high  (14.6667%, 81.4815%)
Gene YJR130C high -> Gene YBR047W high  (14.6667%, 93.617%)
Gene YOL119C high -> Gene YOL118C high  (14.6667%, 84.6154%)
Gene YGL117W high,Gene SRY1 high -> Gene PCL5 high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene PCL5 high -> Gene SRY1 high  (14.6667%, 81.4815%)
Gene SRY1 high,Gene PCL5 high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene SRY1 high -> Gene CPA2 high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene CPA2 high -> Gene SRY1 high  (14.6667%, 81.4815%)
Gene SRY1 high,Gene CPA2 high -> Gene YGL117W high  (14.6667%, 95.6522%)
Gene YGL117W high,Gene SRY1 high -> Gene LYS1 high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene LYS1 high -> Gene SRY1 high  (14.6667%, 81.4815%)
Gene SRY1 high,Gene LYS1 high -> Gene YGL117W high  (14.6667%, 91.6667%)
Gene YGL117W high,Gene SRY1 high -> Gene YBR047W high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YBR047W high -> Gene SRY1 high  (14.6667%, 81.4815%)
Gene SRY1 high,Gene YBR047W high -> Gene YGL117W high  (14.6667%, 95.6522%)
Gene YGL117W high,Gene SRY1 high -> Gene YOL118C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YOL118C high -> Gene SRY1 high  (14.6667%, 84.6154%)
Gene SRY1 high,Gene YOL118C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene HIS5 high -> Gene PCL5 high  (14.6667%, 93.617%)
Gene YGL117W high,Gene PCL5 high -> Gene HIS5 high  (14.6667%, 81.4815%)
Gene HIS5 high,Gene PCL5 high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene HIS5 high -> Gene CPA2 high  (14.6667%, 93.617%)
Gene YGL117W high,Gene CPA2 high -> Gene HIS5 high  (14.6667%, 81.4815%)
Gene HIS5 high,Gene CPA2 high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene HIS5 high -> Gene CTF13,CBF3C high  (14.6667%, 93.617%)
Gene HIS5 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene HIS5 high -> Gene LYS1 high  (14.6667%, 93.617%)
Gene YGL117W high,Gene LYS1 high -> Gene HIS5 high  (14.6667%, 81.4815%)
Gene HIS5 high,Gene LYS1 high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene HIS5 high -> Gene YOL118C high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YOL118C high -> Gene HIS5 high  (14.6667%, 84.6154%)
Gene HIS5 high,Gene YOL118C high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YMR097C high -> Gene YGL117W high,Gene YER175C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YMR097C high -> Gene YER175C high  (14.6667%, 93.617%)
Gene YER175C high,Gene YMR097C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YPL250C high -> Gene YGL117W high,Gene YER175C high  (14.6667%, 83.0189%)
Gene YGL117W high,Gene YPL250C high -> Gene YER175C high  (14.6667%, 97.7778%)
Gene YER175C high,Gene YPL250C high -> Gene YGL117W high  (14.6667%, 91.6667%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene YER175C high  (14.6667%, 89.7959%)
Gene YER175C high,Gene BNA1,HAD1 high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene RIB5 high -> Gene LYS1 high  (14.6667%, 93.617%)
Gene YGL117W high,Gene LYS1 high -> Gene RIB5 high  (14.6667%, 81.4815%)
Gene RIB5 high,Gene LYS1 high -> Gene YGL117W high  (14.6667%, 95.6522%)
Gene YGL117W high,Gene RIB5 high -> Gene BNA1,HAD1 high  (14.6667%, 93.617%)
Gene YGL117W high,Gene BNA1,HAD1 high -> Gene RIB5 high  (14.6667%, 89.7959%)
Gene RIB5 high,Gene BNA1,HAD1 high -> Gene YGL117W high  (14.6667%, 97.7778%)
