Rule   (Support, Confidence) 
Gene YBR147W high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 96.2963%)
Gene YMR095C high,Gene YIL117C high -> Gene YMR096W high  (17.3333%, 100%)
Gene YIL117C high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 91.2281%)
Gene YGL117W high,Gene YER175C high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 89.6552%)
Gene YGL117W high,Gene YMR095C high -> Gene YER175C high,Gene YMR094W high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YMR094W high -> Gene YER175C high,Gene YMR095C high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR094W high -> Gene YGL117W high,Gene YMR095C high  (17.3333%, 83.871%)
Gene YGL117W high,Gene YER175C high,Gene YMR095C high -> Gene YMR094W high  (17.3333%, 96.2963%)
Gene YGL117W high,Gene YER175C high,Gene YMR094W high -> Gene YMR095C high  (17.3333%, 98.1132%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high -> Gene YER175C high  (17.3333%, 92.8571%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YGL117W high  (17.3333%, 85.2459%)
Gene YIR034C high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (17.3333%, 83.871%)
Gene YGL117W high,Gene YMR095C high -> Gene YIR034C high,Gene YMR096W high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YIR034C high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 96.2963%)
Gene YMR095C high,Gene YIR034C high -> Gene YGL117W high,Gene YMR096W high  (17.3333%, 91.2281%)
Gene YIR034C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high  (17.3333%, 91.2281%)
Gene YGL117W high,Gene YMR095C high,Gene YIR034C high -> Gene YMR096W high  (17.3333%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high -> Gene YIR034C high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YIR034C high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 98.1132%)
Gene YMR095C high,Gene YIR034C high,Gene YMR096W high -> Gene YGL117W high  (17.3333%, 92.8571%)
Gene YGL117W high,Gene YMR095C high -> Gene YMR096W high,Gene YOL118C high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YOL118C high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 100%)
Gene YMR095C high,Gene YOL118C high -> Gene YGL117W high,Gene YMR096W high  (17.3333%, 86.6667%)
Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high,Gene YMR095C high  (17.3333%, 91.2281%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high -> Gene YOL118C high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YMR095C high,Gene YOL118C high -> Gene YMR096W high  (17.3333%, 100%)
Gene YGL117W high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high  (17.3333%, 100%)
Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YGL117W high  (17.3333%, 92.8571%)
Gene YKL218C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (17.3333%, 88.1356%)
Gene YKL218C high,Gene YMR095C high -> Gene YMR094W high,Gene YMR096W high  (17.3333%, 96.2963%)
Gene YKL218C high,Gene YMR094W high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 100%)
Gene YKL218C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 92.8571%)
Gene YKL218C high,Gene YMR095C high,Gene YMR094W high -> Gene YMR096W high  (17.3333%, 100%)
Gene YKL218C high,Gene YMR095C high,Gene YMR096W high -> Gene YMR094W high  (17.3333%, 96.2963%)
Gene YKL218C high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high -> Gene YMR095C high,Gene YBR047W high  (17.3333%, 83.871%)
Gene YER175C high,Gene YBR047W high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 94.5455%)
Gene YMR095C high,Gene YBR047W high -> Gene YER175C high,Gene YMR094W high  (17.3333%, 85.2459%)
Gene YMR094W high,Gene YBR047W high -> Gene YER175C high,Gene YMR095C high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YBR047W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR095C high,Gene YBR047W high -> Gene YMR094W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high,Gene YBR047W high -> Gene YMR095C high  (17.3333%, 100%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high -> Gene YER175C high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YBR047W high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 94.5455%)
Gene YMR095C high,Gene YBR047W high -> Gene YER175C high,Gene YMR096W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR095C high,Gene YBR047W high -> Gene YMR096W high  (17.3333%, 100%)
Gene YER175C high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 96.2963%)
Gene YMR095C high,Gene YBR047W high,Gene YMR096W high -> Gene YER175C high  (17.3333%, 86.6667%)
Gene YER175C high,Gene YMR094W high -> Gene YBR047W high,Gene YMR096W high  (17.3333%, 83.871%)
Gene YER175C high,Gene YBR047W high -> Gene YMR094W high,Gene YMR096W high  (17.3333%, 94.5455%)
Gene YMR094W high,Gene YBR047W high -> Gene YER175C high,Gene YMR096W high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR094W high,Gene YBR047W high -> Gene YMR096W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high,Gene YMR096W high -> Gene YBR047W high  (17.3333%, 83.871%)
Gene YER175C high,Gene YBR047W high,Gene YMR096W high -> Gene YMR094W high  (17.3333%, 96.2963%)
Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YER175C high  (17.3333%, 89.6552%)
Gene YMR095C high,Gene YOL118C high -> Gene YMR094W high,Gene YMR096W high  (17.3333%, 86.6667%)
Gene YMR094W high,Gene YOL118C high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 96.2963%)
Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 91.2281%)
Gene YMR095C high,Gene YMR094W high,Gene YOL118C high -> Gene YMR096W high  (17.3333%, 98.1132%)
Gene YMR095C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR094W high  (17.3333%, 92.8571%)
Gene YMR094W high,Gene YMR096W high,Gene YOL118C high -> Gene YMR095C high  (17.3333%, 98.1132%)
Gene YGL117W high,Gene YER175C high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (17.3333%, 89.6552%)
Gene YGL117W high,Gene YMR095C high -> Gene YER175C high,Gene YMR094W high,Gene YMR096W high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YMR094W high -> Gene YER175C high,Gene YMR095C high,Gene YMR096W high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR094W high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (17.3333%, 83.871%)
Gene YGL117W high,Gene YER175C high,Gene YMR095C high -> Gene YMR094W high,Gene YMR096W high  (17.3333%, 96.2963%)
Gene YGL117W high,Gene YER175C high,Gene YMR094W high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 98.1132%)
Gene YGL117W high,Gene YER175C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 91.2281%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high -> Gene YER175C high,Gene YMR096W high  (17.3333%, 92.8571%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high -> Gene YER175C high,Gene YMR094W high  (17.3333%, 86.6667%)
Gene YGL117W high,Gene YMR094W high,Gene YMR096W high -> Gene YER175C high,Gene YMR095C high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YGL117W high,Gene YMR096W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR094W high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high  (17.3333%, 83.871%)
Gene YGL117W high,Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YMR096W high  (17.3333%, 100%)
Gene YGL117W high,Gene YER175C high,Gene YMR095C high,Gene YMR096W high -> Gene YMR094W high  (17.3333%, 96.2963%)
Gene YGL117W high,Gene YER175C high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 98.1132%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high,Gene YMR096W high -> Gene YER175C high  (17.3333%, 92.8571%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high,Gene YMR096W high -> Gene YGL117W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR094W high -> Gene YMR095C high,Gene YBR047W high,Gene YMR096W high  (17.3333%, 83.871%)
Gene YER175C high,Gene YBR047W high -> Gene YMR095C high,Gene YMR094W high,Gene YMR096W high  (17.3333%, 94.5455%)
Gene YMR095C high,Gene YBR047W high -> Gene YER175C high,Gene YMR094W high,Gene YMR096W high  (17.3333%, 85.2459%)
Gene YMR094W high,Gene YBR047W high -> Gene YER175C high,Gene YMR095C high,Gene YMR096W high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YBR047W high,Gene YMR096W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR095C high,Gene YBR047W high -> Gene YMR094W high,Gene YMR096W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high,Gene YBR047W high -> Gene YMR095C high,Gene YMR096W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high,Gene YMR096W high -> Gene YMR095C high,Gene YBR047W high  (17.3333%, 83.871%)
Gene YER175C high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (17.3333%, 96.2963%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high -> Gene YER175C high,Gene YMR096W high  (17.3333%, 89.6552%)
Gene YMR095C high,Gene YBR047W high,Gene YMR096W high -> Gene YER175C high,Gene YMR094W high  (17.3333%, 86.6667%)
Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YER175C high,Gene YMR095C high  (17.3333%, 89.6552%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high,Gene YBR047W high -> Gene YMR096W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high,Gene YMR096W high -> Gene YBR047W high  (17.3333%, 85.2459%)
Gene YER175C high,Gene YMR095C high,Gene YBR047W high,Gene YMR096W high -> Gene YMR094W high  (17.3333%, 100%)
Gene YER175C high,Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high  (17.3333%, 100%)
Gene YMR095C high,Gene YMR094W high,Gene YBR047W high,Gene YMR096W high -> Gene YER175C high  (17.3333%, 89.6552%)
Gene YKL218C high -> Gene YGL117W high  (17%, 86.4407%)
Gene YHR018C high -> Gene YMR095C high  (17%, 96.2264%)
Gene YHR018C high -> Gene YMR096W high  (17%, 96.2264%)
Gene YLR267W high -> Gene YMR095C high  (17%, 92.7273%)
Gene YER069W high -> Gene YHR071W high  (17%, 82.2581%)
Gene YIR034C high -> Gene YHR071W high  (17%, 82.2581%)
Gene YMR097C high -> Gene YMR094W high  (17%, 100%)
Gene YMR097C high -> Gene YMR096W high  (17%, 100%)
Gene YIR034C high -> Gene YMR094W high  (17%, 82.2581%)
Gene YOL058W high -> Gene YMR094W high  (17%, 83.6066%)
Gene YIR034C high -> Gene YHR029C high  (17%, 82.2581%)
Gene YHR029C high -> Gene YIR034C high  (17%, 86.4407%)
Gene YIR034C high -> Gene YOL118C high  (17%, 82.2581%)
Gene YJR025C high -> Gene YBR047W high  (17%, 85%)
Gene YGL117W high,Gene YMR095C high -> Gene YBR047W high  (17%, 85%)
Gene YGL117W high,Gene YBR047W high -> Gene YMR095C high  (17%, 94.4444%)
Gene YMR095C high,Gene YBR047W high -> Gene YGL117W high  (17%, 83.6066%)
Gene YHR029C high -> Gene YGL117W high,Gene YMR095C high  (17%, 86.4407%)
Gene YGL117W high,Gene YMR095C high -> Gene YHR029C high  (17%, 85%)
Gene YGL117W high,Gene YHR029C high -> Gene YMR095C high  (17%, 96.2264%)
Gene YMR095C high,Gene YHR029C high -> Gene YGL117W high  (17%, 89.4737%)
Gene YER069W high -> Gene YGL117W high,Gene YMR096W high  (17%, 82.2581%)
Gene YGL117W high,Gene YER069W high -> Gene YMR096W high  (17%, 98.0769%)
Gene YER069W high,Gene YMR096W high -> Gene YGL117W high  (17%, 92.7273%)
Gene YHR029C high -> Gene YGL117W high,Gene YMR094W high  (17%, 86.4407%)
Gene YGL117W high,Gene YMR094W high -> Gene YHR029C high  (17%, 87.931%)
Gene YGL117W high,Gene YHR029C high -> Gene YMR094W high  (17%, 96.2264%)
Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high  (17%, 91.0714%)
Gene YOL058W high -> Gene YGL117W high,Gene YMR096W high  (17%, 83.6066%)
Gene YGL117W high,Gene YOL058W high -> Gene YMR096W high  (17%, 98.0769%)
Gene YMR096W high,Gene YOL058W high -> Gene YGL117W high  (17%, 92.7273%)
Gene YHR018C high -> Gene YMR095C high,Gene YMR096W high  (17%, 96.2264%)
Gene YHR018C high,Gene YMR095C high -> Gene YMR096W high  (17%, 100%)
Gene YHR018C high,Gene YMR096W high -> Gene YMR095C high  (17%, 100%)
Gene YKL218C high -> Gene YHR029C high,Gene YMR096W high  (17%, 86.4407%)
Gene YHR029C high -> Gene YKL218C high,Gene YMR096W high  (17%, 86.4407%)
Gene YKL218C high,Gene YHR029C high -> Gene YMR096W high  (17%, 98.0769%)
Gene YKL218C high,Gene YMR096W high -> Gene YHR029C high  (17%, 91.0714%)
Gene YHR029C high,Gene YMR096W high -> Gene YKL218C high  (17%, 87.931%)
Gene YHR029C high -> Gene YER175C high,Gene YMR095C high  (17%, 86.4407%)
Gene YER175C high,Gene YHR029C high -> Gene YMR095C high  (17%, 96.2264%)
Gene YMR095C high,Gene YHR029C high -> Gene YER175C high  (17%, 89.4737%)
Gene YER175C high,Gene YJR109C high -> Gene YMR094W high  (17%, 96.2264%)
Gene YER175C high,Gene YMR094W high -> Gene YJR109C high  (17%, 82.2581%)
Gene YJR109C high,Gene YMR094W high -> Gene YER175C high  (17%, 91.0714%)
Gene YMR095C high,Gene YPL033C high -> Gene YMR094W high  (17%, 83.6066%)
Gene YMR094W high,Gene YPL033C high -> Gene YMR095C high  (17%, 100%)
Gene YIR034C high -> Gene YMR095C high,Gene YMR094W high  (17%, 82.2581%)
Gene YMR095C high,Gene YIR034C high -> Gene YMR094W high  (17%, 89.4737%)
Gene YMR094W high,Gene YIR034C high -> Gene YMR095C high  (17%, 100%)
Gene YMR095C high,Gene YBR047W high -> Gene YOL118C high  (17%, 83.6066%)
Gene YMR095C high,Gene YOL118C high -> Gene YBR047W high  (17%, 85%)
Gene YBR047W high,Gene YOL118C high -> Gene YMR095C high  (17%, 100%)
Gene YLR267W high -> Gene YMR095C high,Gene YMR096W high  (17%, 92.7273%)
Gene YMR095C high,Gene YLR267W high -> Gene YMR096W high  (17%, 100%)
Gene YMR096W high,Gene YLR267W high -> Gene YMR095C high  (17%, 96.2264%)
Gene YOL058W high -> Gene YHR071W high,Gene YMR096W high  (17%, 83.6066%)
Gene YHR071W high,Gene YMR096W high -> Gene YOL058W high  (17%, 82.2581%)
Gene YHR071W high,Gene YOL058W high -> Gene YMR096W high  (17%, 96.2264%)
Gene YMR096W high,Gene YOL058W high -> Gene YHR071W high  (17%, 92.7273%)
Gene YMR097C high -> Gene YMR094W high,Gene YMR096W high  (17%, 100%)
Gene YMR097C high,Gene YMR094W high -> Gene YMR096W high  (17%, 100%)
Gene YMR097C high,Gene YMR096W high -> Gene YMR094W high  (17%, 100%)
Gene YMR094W high,Gene YPL033C high -> Gene YMR096W high  (17%, 100%)
Gene YPL033C high,Gene YMR096W high -> Gene YMR094W high  (17%, 86.4407%)
Gene YIR034C high -> Gene YMR094W high,Gene YMR096W high  (17%, 82.2581%)
Gene YMR094W high,Gene YIR034C high -> Gene YMR096W high  (17%, 100%)
Gene YIR034C high,Gene YMR096W high -> Gene YMR094W high  (17%, 89.4737%)
Gene YOL058W high -> Gene YMR094W high,Gene YMR096W high  (17%, 83.6066%)
Gene YMR094W high,Gene YOL058W high -> Gene YMR096W high  (17%, 100%)
Gene YMR096W high,Gene YOL058W high -> Gene YMR094W high  (17%, 92.7273%)
Gene YJR025C high -> Gene YBR047W high,Gene YMR096W high  (17%, 85%)
Gene YBR047W high,Gene YJR025C high -> Gene YMR096W high  (17%, 100%)
Gene YJR025C high,Gene YMR096W high -> Gene YBR047W high  (17%, 92.7273%)
Gene YBR047W high,Gene YOL118C high -> Gene YMR096W high  (17%, 100%)
Gene YMR096W high,Gene YOL118C high -> Gene YBR047W high  (17%, 89.4737%)
Gene YHR029C high -> Gene YGL117W high,Gene YMR095C high,Gene YMR094W high  (17%, 86.4407%)
Gene YGL117W high,Gene YMR095C high -> Gene YMR094W high,Gene YHR029C high  (17%, 85%)
Gene YGL117W high,Gene YMR094W high -> Gene YMR095C high,Gene YHR029C high  (17%, 87.931%)
Gene YGL117W high,Gene YHR029C high -> Gene YMR095C high,Gene YMR094W high  (17%, 96.2264%)
Gene YMR095C high,Gene YHR029C high -> Gene YGL117W high,Gene YMR094W high  (17%, 89.4737%)
Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high,Gene YMR095C high  (17%, 91.0714%)
Gene YGL117W high,Gene YMR095C high,Gene YMR094W high -> Gene YHR029C high  (17%, 91.0714%)
Gene YGL117W high,Gene YMR095C high,Gene YHR029C high -> Gene YMR094W high  (17%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YHR029C high -> Gene YMR095C high  (17%, 100%)
Gene YMR095C high,Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high  (17%, 91.0714%)
Gene YGL117W high,Gene YMR095C high -> Gene YBR047W high,Gene YMR096W high  (17%, 85%)
Gene YGL117W high,Gene YBR047W high -> Gene YMR095C high,Gene YMR096W high  (17%, 94.4444%)
Gene YMR095C high,Gene YBR047W high -> Gene YGL117W high,Gene YMR096W high  (17%, 83.6066%)
Gene YGL117W high,Gene YMR095C high,Gene YBR047W high -> Gene YMR096W high  (17%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high -> Gene YBR047W high  (17%, 85%)
Gene YGL117W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR095C high  (17%, 94.4444%)
Gene YMR095C high,Gene YBR047W high,Gene YMR096W high -> Gene YGL117W high  (17%, 85%)
Gene YHR029C high -> Gene YGL117W high,Gene YMR095C high,Gene YMR096W high  (17%, 86.4407%)
Gene YGL117W high,Gene YMR095C high -> Gene YHR029C high,Gene YMR096W high  (17%, 85%)
Gene YGL117W high,Gene YHR029C high -> Gene YMR095C high,Gene YMR096W high  (17%, 96.2264%)
Gene YMR095C high,Gene YHR029C high -> Gene YGL117W high,Gene YMR096W high  (17%, 89.4737%)
Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR095C high  (17%, 87.931%)
Gene YGL117W high,Gene YMR095C high,Gene YHR029C high -> Gene YMR096W high  (17%, 100%)
Gene YGL117W high,Gene YMR095C high,Gene YMR096W high -> Gene YHR029C high  (17%, 85%)
Gene YGL117W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high  (17%, 98.0769%)
Gene YMR095C high,Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high  (17%, 89.4737%)
Gene YHR029C high -> Gene YGL117W high,Gene YMR094W high,Gene YMR096W high  (17%, 86.4407%)
Gene YGL117W high,Gene YMR094W high -> Gene YHR029C high,Gene YMR096W high  (17%, 87.931%)
Gene YGL117W high,Gene YHR029C high -> Gene YMR094W high,Gene YMR096W high  (17%, 96.2264%)
Gene YMR094W high,Gene YHR029C high -> Gene YGL117W high,Gene YMR096W high  (17%, 91.0714%)
Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high,Gene YMR094W high  (17%, 87.931%)
Gene YGL117W high,Gene YMR094W high,Gene YHR029C high -> Gene YMR096W high  (17%, 100%)
Gene YGL117W high,Gene YMR094W high,Gene YMR096W high -> Gene YHR029C high  (17%, 87.931%)
Gene YGL117W high,Gene YHR029C high,Gene YMR096W high -> Gene YMR094W high  (17%, 98.0769%)
Gene YMR094W high,Gene YHR029C high,Gene YMR096W high -> Gene YGL117W high  (17%, 91.0714%)
Gene YER175C high,Gene YJR109C high -> Gene YMR095C high,Gene YMR094W high  (17%, 96.2264%)
Gene YER175C high,Gene YMR094W high -> Gene YMR095C high,Gene YJR109C high  (17%, 82.2581%)
Gene YMR095C high,Gene YJR109C high -> Gene YER175C high,Gene YMR094W high  (17%, 85%)
Gene YJR109C high,Gene YMR094W high -> Gene YER175C high,Gene YMR095C high  (17%, 91.0714%)
Gene YER175C high,Gene YMR095C high,Gene YJR109C high -> Gene YMR094W high  (17%, 96.2264%)
Gene YER175C high,Gene YMR095C high,Gene YMR094W high -> Gene YJR109C high  (17%, 83.6066%)
Gene YER175C high,Gene YJR109C high,Gene YMR094W high -> Gene YMR095C high  (17%, 100%)
Gene YMR095C high,Gene YJR109C high,Gene YMR094W high -> Gene YER175C high  (17%, 91.0714%)
Gene YHR029C high -> Gene YER175C high,Gene YMR095C high,Gene YMR096W high  (17%, 86.4407%)
Gene YER175C high,Gene YHR029C high -> Gene YMR095C high,Gene YMR096W high  (17%, 96.2264%)
Gene YMR095C high,Gene YHR029C high -> Gene YER175C high,Gene YMR096W high  (17%, 89.4737%)
Gene YHR029C high,Gene YMR096W high -> Gene YER175C high,Gene YMR095C high  (17%, 87.931%)
Gene YER175C high,Gene YMR095C high,Gene YHR029C high -> Gene YMR096W high  (17%, 100%)
Gene YER175C high,Gene YHR029C high,Gene YMR096W high -> Gene YMR095C high  (17%, 98.0769%)
Gene YMR095C high,Gene YHR029C high,Gene YMR096W high -> Gene YER175C high  (17%, 89.4737%)
Gene YER175C high,Gene YJR109C high -> Gene YMR094W high,Gene YMR096W high  (17%, 96.2264%)
Gene YER175C high,Gene YMR094W high -> Gene YJR109C high,Gene YMR096W high  (17%, 82.2581%)
Gene YJR109C high,Gene YMR094W high -> Gene YER175C high,Gene YMR096W high  (17%, 91.0714%)
Gene YJR109C high,Gene YMR096W high -> Gene YER175C high,Gene YMR094W high  (17%, 83.6066%)
Gene YER175C high,Gene YJR109C high,Gene YMR094W high -> Gene YMR096W high  (17%, 100%)
Gene YER175C high,Gene YJR109C high,Gene YMR096W high -> Gene YMR094W high  (17%, 96.2264%)
Gene YER175C high,Gene YMR094W high,Gene YMR096W high -> Gene YJR109C high  (17%, 82.2581%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YER175C high  (17%, 91.0714%)
Gene YMR095C high,Gene YPL033C high -> Gene YMR094W high,Gene YMR096W high  (17%, 83.6066%)
Gene YMR094W high,Gene YPL033C high -> Gene YMR095C high,Gene YMR096W high  (17%, 100%)
Gene YPL033C high,Gene YMR096W high -> Gene YMR095C high,Gene YMR094W high  (17%, 86.4407%)
Gene YMR095C high,Gene YMR094W high,Gene YPL033C high -> Gene YMR096W high  (17%, 100%)
Gene YMR095C high,Gene YPL033C high,Gene YMR096W high -> Gene YMR094W high  (17%, 91.0714%)
Gene YMR094W high,Gene YPL033C high,Gene YMR096W high -> Gene YMR095C high  (17%, 100%)
